customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges,Churn,AvgChargesPerMonth,MonthlyCharges
0817-HSUSE,1,0,0,0,1,1,0,DSL,0,0,1,1,1,1,Month-to-month,1,Electronic check,75.5,0,75.5,75.5
5442-PPTJY,1,0,1,1,12,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,258.35,0,21.52916667,19.7
1927-QEWMY,0,0,1,0,72,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),1502.25,0,20.86458333,20.5
1663-MHLHE,1,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.2,0,19.2,19.2
5663-QBGIS,1,1,1,0,72,1,1,Fiber optic,0,1,0,0,1,1,Two year,0,Bank transfer (automatic),6929.4,0,96.24166667,98.35
4450-MDZFX,1,0,1,1,60,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),4453.3,0,74.22166667,74.35
6701-DHKWQ,0,0,1,1,61,0,0,DSL,0,1,1,1,1,0,Two year,0,Credit card (automatic),3244.4,0,53.18688525,51.35
7554-AKDQF,0,0,1,0,6,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,323.45,0,53.90833333,45.65
3536-IQCTX,1,1,1,0,32,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,2661.1,1,83.159375,85.3
4911-BANWH,0,0,0,1,31,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),2697.4,1,87.01290323,86.55
8496-EJAUI,1,0,0,0,19,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),1424.5,1,74.97368421,73.85
0794-YVSGE,1,0,1,1,72,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),1401.15,0,19.46041667,20.3
5423-BHIXO,0,0,0,0,32,1,1,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,1739.6,0,54.3625,54.2
6908-VVYHM,1,0,1,0,65,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,5931,0,91.24615385,90.65
2959-EEXWB,0,0,1,1,45,0,0,DSL,1,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),2333.85,0,51.86333333,50.9
1839-UMACK,1,0,0,0,42,1,1,No,0,0,0,0,0,0,One year,0,Electronic check,949.85,0,22.61547619,25.05
3030-YDNRM,1,0,0,0,8,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,572.45,0,71.55625,74.85
7321-KKSDU,1,0,0,1,32,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,696.8,0,21.775,20.5
3402-XRIUO,0,1,1,0,22,1,1,DSL,1,1,0,1,0,0,Month-to-month,1,Mailed check,1381.8,0,62.80909091,63.55
3132-TVFDZ,1,1,1,0,57,0,0,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,2572.95,1,45.13947368,44.85
8286-AFUYI,1,0,0,0,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Electronic check,47.95,0,47.95,47.95
8080-DDEMJ,1,1,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,45.1,1,45.1,45.1
8356-WUAOJ,0,0,1,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45,0,45,45
6365-MTGZX,1,0,0,0,24,1,0,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,2122.45,1,88.43541667,96
1349-WXNGG,1,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),20.05,1,20.05,20.05
8058-DMYRU,1,1,0,0,54,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,4931.8,0,91.32962963,90.05
9350-ZXYJC,0,0,0,0,4,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),116.95,0,29.2375,25.3
6990-YNRIO,1,0,1,1,65,1,1,Fiber optic,1,0,1,1,1,1,Two year,0,Bank transfer (automatic),6937.95,1,106.7376923,108.65
8958-JPTRR,0,0,1,0,56,1,1,No,0,0,0,0,0,0,One year,0,Electronic check,1261.7,0,22.53035714,24.3
6959-GQEGV,1,0,0,0,45,1,0,DSL,1,0,1,0,1,1,Month-to-month,1,Electronic check,3273.8,0,72.75111111,75.95
3173-WSSUE,0,0,1,1,71,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),1415.85,0,19.9415493,19.7
1265-HVPZB,1,0,1,0,59,1,0,DSL,1,1,1,0,1,0,One year,0,Credit card (automatic),3958.2,0,67.08813559,66.4
4115-UMJFQ,1,0,0,0,69,0,0,DSL,0,1,1,0,0,0,One year,1,Bank transfer (automatic),2492.25,0,36.11956522,35.75
7369-TRPFD,1,0,0,0,19,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,279.2,0,14.69473684,18.8
1098-KFQEC,0,0,1,1,55,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),1083,0,19.69090909,19.4
7190-XHTWJ,0,0,0,0,38,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,755.5,0,19.88157895,19.3
0621-TWIEM,1,0,0,0,10,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,402.6,1,40.26,45.55
3537-RYBHH,0,1,1,0,47,1,1,DSL,1,1,1,0,0,0,Month-to-month,1,Credit card (automatic),3252,0,69.19148936,67.45
2485-ITVKB,0,0,1,0,2,0,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,68.75,1,34.375,35.1
3669-OYSJI,1,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),46.2,1,46.2,46.2
1612-EOHDH,0,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,45.15,1,45.15,45.15
6702-OHFWR,1,1,0,0,1,0,0,DSL,0,1,1,0,0,1,Month-to-month,1,Electronic check,43.3,1,43.3,43.3
5296-BFCYD,1,0,1,1,46,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,936.85,0,20.36630435,20.1
4510-PYUSH,0,1,0,0,38,1,0,DSL,1,1,0,0,0,0,Month-to-month,1,Credit card (automatic),2250.65,1,59.22763158,57.15
9359-JANWS,0,0,1,0,65,1,0,DSL,1,0,1,1,0,0,Two year,0,Credit card (automatic),3857.1,0,59.34,58.9
7517-SAWMO,0,0,1,0,19,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,1441.1,1,75.84736842,73.2
4143-HHPMK,1,0,0,0,52,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,4338.6,1,83.43461538,85.35
3279-DYZQM,1,0,1,1,71,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,1378.45,0,19.41478873,19.45
7054-LGEQW,0,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.95,1,45.95,45.95
0523-VNGTF,0,1,0,0,52,0,0,DSL,0,1,1,1,1,0,Month-to-month,1,Electronic check,2566.3,0,49.35192308,50.5
9575-IWCAZ,1,0,1,0,6,1,1,No,0,0,0,0,0,0,One year,0,Mailed check,171,0,28.5,25.1
7105-MXJLL,0,1,1,0,26,1,0,DSL,0,0,1,0,0,1,One year,0,Mailed check,1597.4,0,61.43846154,60.7
7064-FRRSW,1,1,0,0,48,1,1,Fiber optic,0,1,0,0,1,1,One year,1,Electronic check,4744.35,0,98.840625,99
7940-UQQUG,0,0,1,1,64,1,1,Fiber optic,1,0,0,1,1,1,One year,1,Bank transfer (automatic),6721.6,0,105.025,104.4
0923-PNFUB,0,0,0,0,3,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,0,Electronic check,247.25,1,82.41666667,83.75
3961-SXAXY,1,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),44.05,0,44.05,44.05
7010-BRBUU,1,0,1,1,72,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),1734.65,0,24.09236111,24.1
3566-HJGPK,1,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.55,0,45.55,45.55
3062-ICYZQ,0,0,1,1,51,1,1,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Electronic check,4539.35,0,89.00686275,93.8
9938-PRCVK,0,0,1,1,41,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),804.25,0,19.61585366,19.7
0973-KYVNF,0,0,1,1,72,1,0,DSL,1,1,1,0,1,0,Two year,1,Credit card (automatic),5011.15,0,69.59930556,70.65
5129-HHMZC,0,0,1,0,43,1,1,DSL,1,1,0,1,1,1,Two year,0,Credit card (automatic),3574.5,0,83.12790698,86.45
9637-CDTKZ,1,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),8086.4,0,112.3111111,114.1
3946-JEWRQ,1,0,1,0,47,1,1,Fiber optic,0,0,0,0,1,1,One year,1,Credit card (automatic),4563,0,97.08510638,95.2
7873-CVMAW,1,0,0,0,72,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),6362.35,0,88.36597222,88.55
0463-WZZKO,1,0,0,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),67.1,0,22.36666667,20.75
3494-JCHRQ,1,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.05,1,70.05,70.05
6474-FVJLC,1,0,0,0,2,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,165.45,1,82.725,86
4524-QCSSM,1,0,0,0,26,0,0,DSL,1,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),1156.55,0,44.48269231,44.65
5832-EXGTT,1,0,1,1,29,1,0,DSL,1,0,0,0,0,1,Month-to-month,1,Mailed check,1834.15,0,63.24655172,60.2
8840-DQLGN,0,1,1,0,35,1,1,Fiber optic,1,1,0,1,1,0,Month-to-month,1,Bank transfer (automatic),3653.35,1,104.3814286,100.5
2039-JONDJ,1,0,0,0,27,1,0,DSL,1,1,0,0,0,0,One year,0,Bank transfer (automatic),1477.65,0,54.72777778,55.45
7217-JYHOQ,1,0,1,1,24,1,0,DSL,1,1,0,1,0,1,Month-to-month,1,Credit card (automatic),1706.45,0,71.10208333,70.3
6695-FRVEC,1,0,1,1,67,1,0,DSL,1,0,1,1,0,0,Two year,1,Bank transfer (automatic),3953.7,0,59.01044776,60.4
4547-LYTDD,0,0,0,0,16,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,1194.3,1,74.64375,72.65
9894-QMIMJ,0,0,0,0,23,1,0,DSL,0,1,1,0,0,0,One year,0,Bank transfer (automatic),1327.85,0,57.7326087,55.8
8069-YQQAJ,1,0,0,0,14,0,0,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,419.7,0,29.97857143,31.1
6770-XUAGN,0,0,1,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,21,1,21,21
4193-ORFCL,0,1,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.1,1,45.1,45.1
1636-NTNCO,1,1,0,0,4,0,0,DSL,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),207.35,0,51.8375,50.95
3466-WAESX,1,0,0,1,16,1,1,DSL,1,1,0,0,0,1,Month-to-month,1,Electronic check,1083.7,0,67.73125,69.1
9281-PKKZE,0,0,1,0,46,0,0,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,2007.85,0,43.64891304,43.95
3638-VBZTA,1,0,0,1,68,1,1,DSL,1,1,0,1,1,1,Two year,1,Bank transfer (automatic),5882.75,0,86.51102941,86.5
7459-IMVYU,1,0,0,0,38,1,1,DSL,1,1,1,1,0,0,Month-to-month,0,Electronic check,2657.55,0,69.93552632,69.95
7776-QWNFX,1,1,1,0,30,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),1527.5,1,50.91666667,50.4
6689-TCZHQ,0,1,0,0,5,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,378.4,1,75.68,78.95
8563-OYMQY,1,0,0,0,17,1,0,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Credit card (automatic),1612.2,0,94.83529412,90.95
0754-EEBDC,1,0,1,1,4,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,76.65,0,19.1625,19.9
5777-ZPQNC,0,0,0,0,12,1,0,No,0,0,0,0,0,0,One year,0,Electronic check,260.7,0,21.725,20.15
1951-IEYXM,1,0,1,1,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),6441.85,0,89.47013889,90.6
3318-NMQXL,1,0,0,0,3,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,266.8,0,88.93333333,92
3143-ILDAL,1,0,0,0,56,1,1,Fiber optic,0,1,0,1,0,1,Month-to-month,1,Electronic check,5124.6,1,91.51071429,94.45
1022-RKXDR,0,0,0,0,41,1,1,No,0,0,0,0,0,0,One year,1,Mailed check,962.25,0,23.4695122,24.85
2361-FJWNO,1,0,0,0,40,0,0,DSL,0,1,0,1,0,0,One year,0,Credit card (automatic),1382.9,0,34.5725,36
2272-UOINI,0,0,0,0,7,1,0,DSL,1,1,0,1,1,1,Month-to-month,1,Electronic check,571.05,0,81.57857143,78.5
8232-UTFOZ,1,0,0,0,69,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),1399.35,0,20.28043478,19.95
3750-YHRYO,1,0,1,1,7,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,150,0,21.42857143,20.65
6637-KYRCV,0,0,1,1,5,0,0,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,167.2,0,33.44,30.5
5668-MEISB,0,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,0,Two year,0,Credit card (automatic),7657.4,0,106.3527778,106.1
0129-QMPDR,1,0,1,1,44,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),865.05,0,19.66022727,20.5
7188-CBBBA,0,0,0,0,65,1,1,Fiber optic,0,1,1,0,1,0,One year,1,Electronic check,6153.85,0,94.67461538,95.5
5356-CSVSQ,0,0,0,0,3,1,1,DSL,0,0,0,1,1,0,Month-to-month,0,Electronic check,174.2,0,58.06666667,64.6
3221-CJMSG,1,0,0,0,24,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Credit card (automatic),1269.6,0,52.9,51.1
4720-VSTSI,0,0,0,0,44,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Bank transfer (automatic),3862.55,1,87.78522727,84.8
3219-JQRSL,0,1,1,0,72,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),6352.4,0,88.22777778,89.1
2801-NISEI,1,0,0,0,24,1,0,DSL,1,0,0,1,0,0,Month-to-month,0,Electronic check,1348.5,0,56.1875,54.95
3946-MHCZW,1,0,0,0,1,1,0,DSL,0,0,1,0,0,0,Month-to-month,0,Mailed check,50.9,1,50.9,50.9
4623-ZKHLY,1,0,1,0,22,1,0,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),471.55,0,21.43409091,20.45
6732-VAILE,1,0,1,1,70,1,1,DSL,0,1,1,1,1,1,Two year,1,Credit card (automatic),5931.75,0,84.73928571,85.95
8201-AAXCB,1,0,1,1,25,1,1,DSL,0,0,0,0,1,0,Month-to-month,0,Electronic check,1404.65,0,56.186,60.35
7696-CFTAT,1,0,1,1,37,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),726.1,0,19.62432432,19.8
1845-CSBRZ,0,1,1,1,22,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Bank transfer (automatic),1961.6,0,89.16363636,85.35
2123-VSCOT,0,0,1,1,59,1,1,DSL,0,0,1,1,1,0,Two year,1,Bank transfer (automatic),4194.85,0,71.09915254,72.1
6651-AZVTJ,1,0,1,1,49,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,4872.45,1,99.4377551,99.8
4566-GOLUK,1,0,1,1,47,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Bank transfer (automatic),5118.95,1,108.9138298,107.35
2484-DGXPZ,0,0,1,1,31,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,658.95,1,21.25645161,19.55
2018-QKYGT,1,0,1,1,1,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,81.05,0,81.05,81.05
2792-VPPET,1,0,0,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.95,0,25.65,20.5
7409-JURKQ,0,0,1,0,53,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Bank transfer (automatic),5809.75,0,109.6179245,111.8
3247-MHJKM,1,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.2,0,20.2,20.2
1964-SVLEA,1,0,0,0,20,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,415.9,0,20.795,19.7
4587-NUKOX,0,0,0,0,3,1,0,Fiber optic,1,1,0,0,0,0,Month-to-month,1,Electronic check,246.5,1,82.16666667,79.1
7297-DVYGA,0,0,0,0,51,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),996.95,0,19.54803922,19.85
2239-CGBUZ,0,0,1,0,51,1,0,DSL,1,1,0,1,0,0,One year,1,Bank transfer (automatic),3145.15,0,61.66960784,60.5
0854-UYHZD,0,0,1,1,13,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,265.3,0,20.40769231,19.55
7243-LCGGZ,0,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.9,0,20.9,20.9
8267-KFGYD,1,0,0,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,21.05,0,21.05,21.05
4890-VMUAV,1,0,0,0,63,1,1,DSL,1,1,1,1,0,0,One year,0,Electronic check,4576.3,0,72.63968254,71.5
9261-WDCAF,1,0,0,0,3,1,0,DSL,0,0,0,0,0,1,Month-to-month,0,Mailed check,189.1,0,63.03333333,54.65
3764-MNMOI,1,0,0,0,46,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),908.15,0,19.7423913,19.2
7442-YGZFK,1,0,0,0,1,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),49.8,0,49.8,49.8
0420-BWTPW,1,0,0,1,8,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,215.2,1,26.9,25.5
8229-BUJHX,0,0,1,1,71,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),1500.95,0,21.14014085,20.5
7449-HVPIV,1,0,1,1,55,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Credit card (automatic),5099.15,0,92.71181818,90.4
5504-WSIUR,0,0,0,0,70,1,1,Fiber optic,0,1,1,1,0,0,One year,1,Bank transfer (automatic),6385.95,0,91.22785714,90.25
8183-ONMXC,0,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,159.45,1,79.725,80.75
8466-PZBLH,1,0,1,1,67,1,1,Fiber optic,1,0,0,1,1,1,Two year,0,Bank transfer (automatic),6885.75,0,102.7723881,104.6
9614-RMGHA,1,0,1,0,65,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),5940.85,1,91.39769231,91.85
8735-IJJEG,1,0,1,0,14,1,0,DSL,0,0,1,0,0,0,Month-to-month,0,Credit card (automatic),668.85,0,47.775,50.2
0564-MUUQK,0,0,1,1,20,1,1,Fiber optic,0,0,1,1,0,1,Month-to-month,1,Bank transfer (automatic),1916.2,0,95.81,95.5
5054-IEXZT,1,0,0,1,1,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,75.35,1,75.35,75.35
5834-ASPWA,1,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.45,1,75.45,75.45
0701-RFGFI,0,0,1,1,49,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),4613.95,0,94.1622449,95.4
0019-EFAEP,0,0,0,0,72,1,1,Fiber optic,1,1,1,0,1,0,Two year,1,Bank transfer (automatic),7261.25,0,100.8506944,101.3
5619-PTMIK,0,0,1,0,46,1,1,DSL,1,0,0,0,0,0,Month-to-month,0,Electronic check,2459.8,0,53.47391304,53.1
3737-XBQDD,1,0,0,0,24,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Bank transfer (automatic),2048.8,0,85.36666667,84.85
5882-CMAZQ,0,0,1,1,5,0,0,DSL,0,1,0,1,0,0,Month-to-month,0,Electronic check,163.55,0,32.71,34.25
5846-QFDFI,0,0,1,1,33,1,1,Fiber optic,0,1,1,1,0,0,Month-to-month,0,Credit card (automatic),2888.7,0,87.53636364,88.6
4445-KWOKW,0,0,0,0,42,1,1,DSL,1,1,0,0,0,0,One year,1,Bank transfer (automatic),2421.6,0,57.65714286,60.15
3511-APPBJ,1,0,0,0,23,1,0,Fiber optic,1,0,1,0,1,1,One year,1,Credit card (automatic),2292.75,0,99.68478261,99.95
7967-HYCDE,1,0,0,0,8,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),553.4,0,69.175,70.7
2430-RRYUW,1,0,0,0,66,1,0,DSL,1,1,0,0,0,0,One year,1,Mailed check,3465.7,0,52.51060606,54.8
3948-XHGNA,1,0,0,0,24,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),1210.4,1,50.43333333,49.55
3723-BFBGR,1,1,0,0,24,1,1,DSL,0,1,0,0,0,0,Month-to-month,0,Credit card (automatic),1291.3,0,53.80416667,54.8
0565-IYCGT,1,0,0,0,69,1,1,DSL,1,1,1,1,0,1,One year,1,Credit card (automatic),5356.45,1,77.62971014,78.6
5447-WZAFP,0,0,0,0,53,1,0,Fiber optic,0,1,1,0,1,1,One year,1,Mailed check,5200.8,0,98.12830189,100.3
5110-CHOPY,0,0,0,0,60,0,0,DSL,1,0,1,0,1,1,Two year,0,Electronic check,3237.05,0,53.95083333,53.6
5445-UTODQ,0,0,1,0,7,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,576.65,1,82.37857143,81.1
4425-OWHWB,0,0,0,0,20,1,0,No,0,0,0,0,0,0,One year,1,Credit card (automatic),433.75,0,21.6875,19.35
7892-QVYKW,0,0,1,1,23,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,1868.4,0,81.23478261,85.6
9675-ICXCT,1,0,1,1,72,1,0,DSL,1,0,1,1,1,1,Two year,1,Electronic check,5728.55,0,79.56319444,80.8
1024-VRZHF,1,0,1,0,11,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,825.7,1,75.06363636,74.95
4703-MQYKT,1,0,0,0,21,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,390.4,0,18.59047619,19.6
9497-QCMMS,1,1,0,0,1,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,93.55,1,93.55,93.55
5692-ICXLW,1,1,0,0,31,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,2845.15,0,91.77903226,90.7
0602-DDUML,0,0,0,0,57,1,0,DSL,0,1,1,1,1,0,Two year,0,Mailed check,3894.4,0,68.32280702,69.75
2208-MPXIO,0,0,1,1,45,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),886.4,0,19.69777778,20
1960-UYCNN,1,0,0,0,10,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,1021.55,0,102.155,95.25
0348-SDKOL,0,0,1,0,58,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Credit card (automatic),5885.4,1,101.4724138,102.1
3190-FZATL,1,0,0,1,14,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,268.4,0,19.17142857,19.95
7336-RLLRH,1,0,1,0,27,1,1,DSL,1,0,0,1,1,1,One year,0,Mailed check,2204.35,0,81.64259259,80.85
4373-MAVJG,0,0,1,1,14,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),1259,1,89.92857143,90.9
8901-HJXTF,0,0,1,1,12,0,0,DSL,0,1,0,0,0,0,Month-to-month,0,Mailed check,309.1,1,25.75833333,29.2
7710-JSYOA,0,0,1,1,69,1,1,Fiber optic,0,1,0,1,0,1,Two year,1,Bank transfer (automatic),6398.05,0,92.72536232,93.3
5419-KLXBN,0,0,1,1,25,1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Bank transfer (automatic),2257.75,1,90.31,89.15
3424-NMNBO,1,1,1,0,58,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Electronic check,6287.25,1,108.4008621,108.85
9885-MFVSU,0,0,1,1,35,0,0,DSL,1,0,0,1,1,0,Two year,1,Credit card (automatic),1662.05,0,47.48714286,46.35
4514-GFCFI,0,1,0,0,16,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,1350.15,1,84.384375,84.75
0607-MVMGC,1,0,1,1,45,1,1,DSL,0,1,1,0,1,1,One year,0,Credit card (automatic),3600.65,0,80.01444444,78.75
3365-SAIGS,0,0,0,0,17,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,1329.15,0,78.18529412,83.55
9828-AOQLM,0,0,1,1,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45.7,1,45.7,45.7
8022-BECSI,1,0,0,0,22,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,422.5,0,19.20454545,19.6
8000-REIQB,0,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.95,1,69.95,69.95
9993-LHIEB,1,0,1,1,67,1,0,DSL,1,0,1,1,0,1,Two year,0,Mailed check,4627.65,0,69.06940299,67.85
0266-CLZKZ,0,0,1,1,67,1,1,Fiber optic,0,0,1,1,1,1,Two year,1,Bank transfer (automatic),6717.9,0,100.2671642,105.65
7615-ESMYF,0,0,1,0,2,0,0,DSL,0,0,0,0,1,1,Month-to-month,0,Electronic check,97.1,1,48.55,44.6
3858-VOBET,1,0,0,0,23,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,1710.45,1,74.3673913,74.95
7020-OZKXZ,0,1,0,0,9,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Credit card (automatic),637.4,0,70.82222222,75.5
3977-QCRSL,0,0,0,0,5,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,117.95,0,23.59,20.15
0017-DINOC,1,0,0,0,54,0,0,DSL,1,0,0,1,1,0,Two year,0,Credit card (automatic),2460.55,0,45.56574074,45.2
1447-PJGGA,0,0,0,0,57,1,0,Fiber optic,0,0,1,0,1,1,Two year,1,Electronic check,5464.65,1,95.87105263,95.25
8565-CLBZW,1,0,0,0,24,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Mailed check,2165.05,1,90.21041667,89.85
9139-WQQDY,0,0,1,1,49,1,1,Fiber optic,0,1,0,0,1,1,One year,0,Mailed check,4941.8,1,100.8530612,100.45
0224-HJAPT,1,0,0,0,5,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,223.15,1,44.63,47.15
8086-OVPWV,1,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,181.1,1,90.55,80.2
